id_cliente;edad_cliente;inclinacion_tejado;antiguedad_propiedad;consumo_anual_mmpp;horas_trabajo;modalidad_trabajo;orientacion;ratio_ingresos_deudas;contrata
509;40;MuyInclinado;15;46;40;P;E;0,34;1
510;46;PocoInclinado;2;27;30;P;E;0,57;1
511;26;MuyInclinado;2;55;20;P;S;0,31;0
512;40;MuyInclinado;6;36;40;R;O;0,25;0
513;43;MuyInclinado;6;40;40;R;E;0,23;1
514;43;MuyInclinado;14;61;20;P;N;0,28;1
515;22;Plano;4;21;20;R;E;0,52;1
516;55;MuyInclinado;13;63;30;P;N;0,45;1
517;22;Plano;1;19;20;R;E;0,56;1
518;38;Suelo;11;40;10;R;O;0,31;1
519;18;Plano;0;20;40;R;E;0,23;1
520;44;PocoInclinado;6;39;20;R;O;0,32;0
521;30;MuyInclinado;8;68;30;R;E;0,06;1
522;23;PocoInclinado;0;33;20;R;E;0,07;1
523;28;Plano;7;52;10;P;S;0,65;0
524;43;Suelo;3;30;40;R;E;0,13;1
525;23;PocoInclinado;0;30;30;P;N;0,55;0
526;18;MuyInclinado;0;28;20;R;E;0,37;0
527;32;Suelo;3;59;40;R;O;0,24;1
528;22;PocoInclinado;0;36;20;R;E;0,12;1
529;53;MuyInclinado;34;251;40;P;S;0,22;1
530;32;PocoInclinado;2;55;20;P;O;0,3;0
531;35;Plano;18;63;40;R;E;0,04;1
532;54;MuyInclinado;2;32;10;R;E;0,28;1
533;61;PocoInclinado;35;327;30;R;S;0,06;1
534;26;PocoInclinado;2;19;20;R;E;0,24;1
535;18;MuyInclinado;0;21;30;P;O;1,26;0
536;37;MuyInclinado;17;123;40;P;S;0,19;1
537;19;MuyInclinado;0;18;30;R;E;0,41;1
538;22;PocoInclinado;0;36;30;R;E;0,12;1
539;60;PocoInclinado;22;60;30;P;S;0,59;1
540;52;PocoInclinado;2;48;40;R;O;0,17;1
541;23;PocoInclinado;1;30;20;P;N;0,59;0
542;18;MuyInclinado;0;19;10;R;E;0,09;1
543;33;PocoInclinado;3;46;20;R;E;0,12;1
544;43;PocoInclinado;13;82;30;R;O;0,22;1
545;28;Plano;7;32;40;R;E;0,38;1
546;19;MuyInclinado;0;25;20;P;O;1,24;0
547;51;MuyInclinado;9;82;20;P;O;0,32;1
548;64;PocoInclinado;15;227;20;P;S;0,43;0
549;40;PocoInclinado;12;87;30;R;E;0,12;1
550;30;Plano;11;27;20;P;O;1,62;1
551;28;PocoInclinado;4;23;30;R;E;0,26;0
552;47;Plano;17;47;20;P;S;0,59;1
553;26;Suelo;0;49;20;R;E;0,13;1
554;30;MuyInclinado;4;55;10;R;O;0,15;1
555;21;MuyInclinado;1;23;30;R;E;0,4;0
556;30;PocoInclinado;1;26;10;R;O;0,39;1
557;58;MuyInclinado;9;51;30;R;E;0,13;1
558;36;Suelo;3;69;30;R;O;0,2;1
559;24;Plano;4;24;20;P;O;0,93;0
560;21;MuyInclinado;2;23;30;R;E;0,19;1
561;51;MuyInclinado;25;96;20;P;S;0,44;1
562;53;Plano;1;30;30;R;E;0,38;1
563;44;Plano;14;68;40;P;O;0,37;1
564;25;Suelo;0;66;20;R;E;0,07;1
565;59;PocoInclinado;22;84;20;P;O;0,35;1
566;26;PocoInclinado;1;36;40;P;O;0,47;1
567;37;Plano;9;33;20;R;E;0,05;1
568;47;Suelo;8;33;20;P;O;0,62;1
569;34;Plano;11;54;30;P;S;0,3;1
570;47;PocoInclinado;17;111;20;R;S;0,17;1
571;22;PocoInclinado;0;24;20;R;E;0,41;0
572;39;PocoInclinado;14;152;20;P;S;0,45;0
573;22;Plano;0;17;30;R;E;0,25;0
574;21;MuyInclinado;1;29;30;R;E;0,25;1
575;23;PocoInclinado;0;57;20;P;N;0,49;0
576;23;PocoInclinado;0;32;40;R;O;0,33;1
577;42;MuyInclinado;15;46;10;P;O;0,42;1
578;23;PocoInclinado;0;33;10;R;E;0,07;1
579;29;PocoInclinado;2;55;30;P;O;0,44;0
580;22;PocoInclinado;1;27;30;R;E;0,46;1
581;46;MuyInclinado;24;78;20;R;N;0,16;1
582;19;MuyInclinado;0;20;40;R;E;0,07;1
583;43;Plano;4;26;30;P;O;0,63;1
584;34;PocoInclinado;9;34;40;P;N;1,27;0
585;20;MuyInclinado;1;37;40;R;E;0,26;1
586;34;MuyInclinado;6;45;40;R;O;0,29;1
587;19;MuyInclinado;0;16;20;R;E;0,48;1
588;19;Plano;1;20;40;R;E;0,53;1
589;24;Plano;2;29;10;P;E;1,05;1
590;52;Plano;30;125;10;P;S;0,28;1
591;19;MuyInclinado;0;23;20;R;O;0,47;1
592;23;Plano;0;16;20;P;E;1,25;0
593;45;PocoInclinado;16;53;10;R;E;0,16;1
594;25;MuyInclinado;1;20;30;R;E;0,15;1
595;35;PocoInclinado;11;59;10;R;E;0,04;1
596;25;Plano;8;37;20;R;E;0,31;1
597;24;MuyInclinado;3;24;20;P;O;0,55;1
598;21;PocoInclinado;0;44;30;R;O;0,21;1
599;49;Plano;4;36;30;R;O;0,37;1
600;33;PocoInclinado;11;61;30;P;S;0,39;0
601;19;MuyInclinado;0;20;30;R;E;0,01;0
602;28;Suelo;2;18;40;P;E;0,78;0
603;50;Plano;27;85;40;P;S;0,26;1
604;44;PocoInclinado;22;131;30;R;E;0,12;1
605;54;PocoInclinado;6;70;30;R;N;0,23;1
606;21;MuyInclinado;0;20;40;R;E;0,13;1
607;73;MuyInclinado;53;410;10;R;S;0,05;1
608;45;PocoInclinado;1;60;30;R;O;0,26;0
609;76;PocoInclinado;12;53;30;R;O;0,18;1
610;22;MuyInclinado;0;18;30;R;E;0,23;1
611;32;PocoInclinado;10;70;20;R;E;0,08;0
612;19;MuyInclinado;0;20;40;R;E;0,07;1
613;33;MuyInclinado;15;71;30;P;N;0,35;1
614;65;Plano;21;42;10;R;E;0,05;1
615;31;PocoInclinado;8;47;20;P;S;0,77;0
616;63;PocoInclinado;22;129;20;R;E;0,09;1
617;21;MuyInclinado;2;23;40;R;E;0,19;1
618;32;PocoInclinado;6;31;40;R;E;0,22;1
619;28;PocoInclinado;7;30;30;R;E;0,37;1
620;38;PocoInclinado;6;37;10;P;N;0,71;0
621;20;PocoInclinado;0;32;10;R;O;0,35;1
622;45;Plano;8;41;20;P;E;0,51;1
623;46;MuyInclinado;24;78;30;R;N;0,16;1
624;39;PocoInclinado;16;47;30;P;S;0,52;1
625;32;PocoInclinado;0;38;20;R;E;0,13;0
626;41;MuyInclinado;5;37;10;R;E;0,21;1
627;25;PocoInclinado;1;75;30;P;N;0,26;0
628;26;MuyInclinado;2;26;30;P;E;0,7;1
629;28;PocoInclinado;0;47;40;P;S;0,58;0
630;42;Suelo;12;34;30;R;E;0,24;1
631;19;MuyInclinado;0;24;20;P;E;0,65;0
632;22;PocoInclinado;0;50;10;R;E;0,04;1
633;33;PocoInclinado;11;61;30;P;S;0,39;0
634;53;Plano;1;30;30;R;E;0,38;1
635;25;PocoInclinado;3;27;20;P;O;0,8;1
636;21;MuyInclinado;0;15;20;R;E;0,31;1
637;18;MuyInclinado;0;18;10;P;E;0,86;0
638;27;PocoInclinado;0;46;20;R;E;0,06;0
639;62;PocoInclinado;31;387;40;P;S;0,19;1
640;29;Suelo;1;51;10;P;N;0,37;1
641;27;Plano;5;34;10;R;E;0,04;1
642;52;PocoInclinado;2;84;30;R;E;0,07;1
643;56;MuyInclinado;34;215;30;P;S;0,2;1
644;72;PocoInclinado;26;146;30;P;N;0,21;1
645;18;MuyInclinado;0;25;20;R;E;0,31;0
646;35;PocoInclinado;9;123;20;R;O;0,11;1
647;61;Plano;7;35;10;P;E;0,4;1
648;21;MuyInclinado;1;29;40;R;E;0,04;1
649;33;Suelo;6;121;20;P;S;0,28;0
650;20;PocoInclinado;0;22;20;R;E;0,28;0
651;28;PocoInclinado;5;30;30;R;E;0,3;1
652;24;PocoInclinado;0;21;40;R;E;0,38;0
653;32;MuyInclinado;7;33;10;P;S;0,99;0
654;23;PocoInclinado;0;34;40;P;N;0,67;0
655;71;MuyInclinado;35;131;20;P;S;0,2;1
656;39;MuyInclinado;5;39;30;R;E;0,15;1
657;33;PocoInclinado;7;185;20;R;S;0,13;1
658;59;Plano;3;44;30;P;S;0,54;0
659;22;PocoInclinado;0;46;40;R;O;0,27;0
660;20;MuyInclinado;0;46;10;P;E;0,38;0
661;40;PocoInclinado;7;33;40;P;E;0,5;1
662;26;PocoInclinado;2;19;40;R;E;0,24;1
663;30;Plano;4;36;30;R;E;0,36;0
664;19;MuyInclinado;0;37;20;R;E;0,11;1
665;47;MuyInclinado;10;39;40;R;E;0,24;1
666;19;MuyInclinado;0;31;30;P;S;1,21;0
667;40;MuyInclinado;0;21;30;P;S;2,11;0
668;23;PocoInclinado;0;30;20;P;N;0,55;0
669;27;MuyInclinado;3;26;20;R;E;0,13;1
670;47;PocoInclinado;8;43;30;R;E;0,2;1
671;36;Plano;12;55;30;R;O;0,16;1
672;29;PocoInclinado;3;102;30;R;S;0,19;0
673;26;PocoInclinado;2;19;40;R;E;0,24;1
674;53;PocoInclinado;31;120;20;R;O;0,17;1
675;61;MuyInclinado;22;108;30;P;S;0,43;1
676;25;Plano;9;29;20;P;O;0,51;1
677;36;MuyInclinado;16;96;20;P;S;0,25;1
678;36;MuyInclinado;9;35;30;R;E;0,03;1
679;19;MuyInclinado;0;22;40;R;E;0,45;1
680;28;PocoInclinado;1;16;40;R;E;0,38;1
681;30;PocoInclinado;2;27;40;P;E;0,5;1
682;18;MuyInclinado;0;35;10;P;E;0,47;1
683;48;PocoInclinado;13;153;20;R;O;0,04;1
684;21;PocoInclinado;0;17;30;R;E;0,54;1
685;31;MuyInclinado;11;36;40;R;E;0,18;1
686;35;MuyInclinado;15;66;30;R;O;0,08;1
687;46;Plano;5;40;10;R;E;0,16;1
688;45;PocoInclinado;19;286;20;R;S;0,07;1
689;43;PocoInclinado;3;38;10;R;E;0,22;1
690;59;PocoInclinado;11;55;40;P;O;0,28;1
691;37;PocoInclinado;3;41;10;P;N;0,5;1
692;24;PocoInclinado;2;22;40;R;E;0,31;1
693;42;Suelo;2;147;30;P;S;0,3;0
694;48;Suelo;20;162;20;R;E;0,1;1
695;29;PocoInclinado;7;21;30;R;E;0,34;1
696;47;MuyInclinado;8;49;30;P;O;0,56;1
697;66;PocoInclinado;30;104;20;R;N;0,13;1
698;32;PocoInclinado;7;34;30;P;E;0,42;1
699;25;MuyInclinado;1;16;20;R;E;0,15;1
700;38;PocoInclinado;6;25;40;P;N;1,56;0
701;19;MuyInclinado;0;15;40;R;E;0,73;0
702;31;MuyInclinado;11;41;10;R;E;0,07;1
703;36;MuyInclinado;16;96;20;P;S;0,25;1
704;18;MuyInclinado;0;44;20;R;O;0,3;1
705;20;MuyInclinado;0;24;20;R;E;0,06;0
706;38;PocoInclinado;0;37;30;R;E;0,07;1
707;64;MuyInclinado;44;397;20;P;S;0,24;0
708;49;Plano;4;36;30;R;O;0,37;1
709;51;Suelo;22;75;20;R;N;0,18;1
710;26;MuyInclinado;2;55;20;P;S;0,31;0
711;23;Plano;3;41;40;R;E;0,19;1
712;21;Plano;4;44;20;R;E;0,21;0
713;29;PocoInclinado;0;70;20;P;S;0,4;0
714;35;PocoInclinado;10;263;40;R;S;0,07;0
715;22;PocoInclinado;0;45;30;P;O;0,44;1
716;33;PocoInclinado;12;48;10;R;E;0,11;1
717;26;PocoInclinado;1;38;40;P;E;0,48;1
718;21;PocoInclinado;0;39;40;P;S;0,66;0
719;72;PocoInclinado;26;146;20;P;N;0,21;1
720;52;PocoInclinado;24;403;10;R;S;0,06;1
721;38;PocoInclinado;15;136;40;P;S;0,35;0
722;37;PocoInclinado;3;28;40;P;O;0,83;1
723;20;PocoInclinado;0;20;10;R;E;0,43;0
724;32;MuyInclinado;0;35;20;P;O;0,7;0
725;32;MuyInclinado;0;22;10;P;E;1,25;0
726;19;MuyInclinado;0;34;40;P;N;0,76;0
727;19;MuyInclinado;0;21;20;R;E;0,32;1
728;62;MuyInclinado;24;199;40;R;S;0,07;1
729;27;PocoInclinado;1;21;20;P;E;0,83;1
730;27;Plano;3;37;40;P;S;0,51;0
731;57;PocoInclinado;10;149;40;P;S;0,17;1
732;23;Plano;0;16;30;P;E;1,25;0
733;26;PocoInclinado;4;28;20;P;N;0,69;1
734;23;MuyInclinado;2;25;40;P;E;0,53;0
735;45;Plano;24;69;20;R;O;0,08;1
736;22;MuyInclinado;3;45;40;P;O;0,36;1
737;29;PocoInclinado;3;102;20;R;S;0,19;0
738;40;PocoInclinado;4;54;20;R;O;0,13;1
739;18;MuyInclinado;0;19;40;P;E;0,88;0
740;61;Plano;7;35;10;P;E;0,4;1
741;23;PocoInclinado;0;36;40;R;E;0,04;1
742;21;PocoInclinado;0;18;40;P;E;0,79;1
743;47;MuyInclinado;13;58;40;R;E;0,1;1
744;45;PocoInclinado;23;55;30;P;O;0,37;1
745;35;Suelo;2;41;40;P;E;0,36;0
746;25;Suelo;0;16;30;R;E;0,23;1
747;24;MuyInclinado;5;60;40;P;E;0,3;1
748;24;Plano;7;29;40;P;E;0,6;1
749;19;MuyInclinado;0;34;30;P;N;0,76;0
750;25;PocoInclinado;2;52;20;R;O;0,23;1
751;20;PocoInclinado;0;18;30;R;E;0,35;1
752;63;MuyInclinado;29;208;30;P;S;0,25;0
753;65;PocoInclinado;26;186;40;R;N;0,06;1
754;62;Suelo;31;699;20;R;S;0,07;1
755;40;Plano;3;21;20;R;E;0,31;1
756;30;PocoInclinado;5;95;20;R;S;0,14;1
757;24;PocoInclinado;0;40;40;R;O;0,3;1
758;41;MuyInclinado;21;189;40;R;S;0,1;1
759;20;MuyInclinado;0;46;40;P;E;0,38;0
760;18;Plano;1;18;30;R;E;0,52;0
761;26;PocoInclinado;3;66;10;R;E;0,1;1
762;68;MuyInclinado;0;22;40;P;O;0,69;1
763;21;PocoInclinado;0;44;30;R;O;0,21;1
764;21;MuyInclinado;0;21;30;R;E;0,36;0
765;47;Suelo;8;33;30;P;O;0,62;1
766;47;Plano;16;51;40;P;S;0,42;1
767;19;MuyInclinado;0;36;10;R;E;0,25;1
768;23;PocoInclinado;0;24;20;P;E;1,39;0
769;49;PocoInclinado;12;85;20;R;N;0,1;1
770;31;PocoInclinado;1;28;40;R;E;0,09;1
771;25;PocoInclinado;0;31;40;R;E;0,16;0
772;36;PocoInclinado;9;76;20;R;E;0,13;1
773;44;MuyInclinado;2;50;40;R;E;0,08;1
774;29;PocoInclinado;6;28;30;R;E;0,22;0
775;20;PocoInclinado;0;22;20;R;E;0,28;0
776;18;MuyInclinado;0;27;10;R;E;0,19;0
777;30;MuyInclinado;0;25;20;R;E;0,37;1
778;34;PocoInclinado;12;46;40;R;E;0,18;1
779;19;MuyInclinado;0;16;30;R;E;0,48;1
780;28;PocoInclinado;4;20;30;P;E;0,93;0
781;34;MuyInclinado;10;59;30;P;S;0,5;0
782;43;Plano;22;96;30;R;E;0,02;1
783;22;PocoInclinado;0;51;40;R;O;0,26;0
784;42;Plano;8;65;20;P;N;0,37;1
785;18;Plano;1;18;20;R;E;0,52;0
786;40;MuyInclinado;2;32;20;R;E;0,14;1
787;36;MuyInclinado;5;50;40;R;E;0,02;1
788;20;PocoInclinado;0;24;40;R;E;0,49;1
789;41;Plano;11;36;30;P;O;0,39;0
790;52;PocoInclinado;24;403;20;R;S;0,06;1
791;34;PocoInclinado;3;72;30;R;E;0,18;1
792;62;PocoInclinado;26;87;30;P;S;0,35;1
793;23;PocoInclinado;2;32;30;R;E;0,12;1
794;35;PocoInclinado;5;47;20;P;S;0,5;0
795;26;PocoInclinado;0;31;20;R;E;0,13;0
796;38;PocoInclinado;14;192;30;P;S;0,44;0
797;30;Plano;4;36;10;R;E;0,36;0
798;19;MuyInclinado;0;28;20;R;O;0,34;0
799;21;Plano;4;15;30;R;E;0,56;1
800;31;MuyInclinado;11;41;20;R;E;0,07;1
801;57;MuyInclinado;4;61;20;R;E;0,06;1
802;27;PocoInclinado;0;63;40;R;E;0,03;1
803;20;PocoInclinado;0;28;20;R;E;0,39;1
804;18;MuyInclinado;0;12;30;R;E;0,77;0
805;48;PocoInclinado;4;57;30;P;N;0,33;1
806;54;PocoInclinado;0;66;30;R;O;0,24;1
807;20;MuyInclinado;0;26;20;R;E;0,19;0
808;37;MuyInclinado;2;38;40;R;E;0,08;1
809;18;MuyInclinado;0;30;40;R;E;0,16;1
810;26;PocoInclinado;2;38;20;P;E;0,43;0
811;31;Plano;0;26;10;R;E;0,16;1
812;57;Suelo;31;1079;10;R;O;0,02;1
813;20;PocoInclinado;0;23;10;P;O;0,76;0
814;33;Plano;3;34;20;R;E;0,11;0
815;25;PocoInclinado;0;29;20;P;O;0,7;0
816;18;MuyInclinado;0;31;10;R;E;0,38;0
817;21;PocoInclinado;0;19;30;P;O;1,3;0
818;38;Plano;17;41;10;P;S;0,58;1
819;33;MuyInclinado;8;45;30;P;E;0,39;1
820;42;MuyInclinado;19;63;30;P;S;0,53;1
821;18;MuyInclinado;0;36;30;R;O;0,23;0
822;20;MuyInclinado;0;26;10;R;E;0,19;0
823;20;PocoInclinado;0;45;10;R;O;0,25;0
824;24;Plano;8;28;20;R;E;0,3;1
825;36;PocoInclinado;8;58;10;P;O;0,47;1
826;43;Plano;17;104;20;P;S;0,28;1
827;76;Plano;15;26;30;R;E;0,27;1
828;29;PocoInclinado;5;52;40;P;S;0,49;1
829;19;MuyInclinado;1;21;20;R;O;0,45;0
830;54;MuyInclinado;2;32;30;R;E;0,28;1
831;46;Plano;6;37;30;P;N;1,17;0
832;45;Plano;12;57;20;R;E;0,03;1
833;24;Plano;5;27;20;P;O;0,47;1
834;31;PocoInclinado;0;28;30;R;E;0,21;1
835;19;MuyInclinado;0;22;20;P;O;0,93;0
836;34;PocoInclinado;9;58;40;P;S;0,77;0
837;40;PocoInclinado;5;34;30;P;O;0,92;1
838;27;Plano;5;34;20;R;E;0,04;1
839;32;PocoInclinado;2;55;30;P;O;0,3;0
840;23;PocoInclinado;0;27;40;P;O;0,69;1
841;20;MuyInclinado;0;23;20;P;S;1,26;0
842;29;PocoInclinado;4;67;20;R;E;0,2;1
843;56;MuyInclinado;27;125;30;R;N;0,15;1
844;44;PocoInclinado;7;115;10;P;O;0,27;0
845;21;PocoInclinado;0;22;20;R;E;0,08;1
846;39;PocoInclinado;10;45;30;P;O;0,81;1
847;20;PocoInclinado;0;21;30;R;E;0,07;0
848;23;PocoInclinado;1;28;10;R;E;0,03;1
849;59;Plano;34;154;30;R;S;0,14;1
850;52;Plano;8;43;30;P;S;0,58;1
851;36;MuyInclinado;2;27;10;R;E;0,44;0
852;29;PocoInclinado;3;46;20;R;E;0,26;1
853;19;MuyInclinado;0;35;40;R;E;0,36;1
854;39;Plano;12;47;20;R;O;0,3;1
855;32;PocoInclinado;7;71;30;P;S;0,47;0
856;28;MuyInclinado;3;53;40;R;O;0,16;0
857;54;Plano;22;49;30;R;E;0,16;1
858;35;PocoInclinado;2;56;20;P;O;0,31;0
859;38;PocoInclinado;10;63;40;P;N;0,32;1
860;20;Plano;2;42;30;R;E;0,1;0
861;27;MuyInclinado;5;28;10;R;E;0,24;1
862;28;MuyInclinado;2;24;30;R;E;0,19;0
863;40;MuyInclinado;15;46;30;P;E;0,34;1
864;20;MuyInclinado;0;38;30;R;E;0,27;1
865;75;Plano;22;56;20;R;O;0,22;1
866;46;PocoInclinado;2;27;10;P;E;0,57;1
867;30;Suelo;3;40;20;P;N;0,59;0
868;41;Plano;3;23;30;P;E;0,57;0
869;28;MuyInclinado;3;20;30;R;E;0,54;1
870;53;PocoInclinado;31;120;30;R;O;0,17;1
871;23;MuyInclinado;1;29;40;P;N;0,74;0
872;27;PocoInclinado;0;63;10;R;E;0,03;1
873;43;MuyInclinado;14;61;20;P;N;0,28;1
874;51;MuyInclinado;22;65;30;P;S;0,46;1
875;19;MuyInclinado;1;24;10;P;O;0,64;0
876;40;PocoInclinado;17;120;40;P;S;0,19;1
877;65;MuyInclinado;0;57;40;R;O;0,17;1
878;28;PocoInclinado;5;30;30;R;E;0,3;1
879;51;PocoInclinado;20;512;40;R;S;0,08;1
880;24;Plano;5;27;30;P;O;0,47;1
881;36;MuyInclinado;16;50;30;R;E;0,11;1
882;33;PocoInclinado;1;23;10;R;E;0,22;0
883;41;MuyInclinado;21;64;40;R;E;0,01;1
884;20;PocoInclinado;0;30;10;P;N;0,46;0
885;33;MuyInclinado;3;33;30;R;E;0,21;1
886;25;PocoInclinado;2;52;30;R;O;0,23;1
887;45;MuyInclinado;1;43;20;R;E;0,09;1
888;26;MuyInclinado;5;22;30;R;E;0,18;1
889;23;MuyInclinado;3;27;40;P;E;0,84;0
890;31;MuyInclinado;11;61;30;P;S;0,91;0
891;61;Plano;7;35;20;P;E;0,4;1
892;24;MuyInclinado;4;39;20;P;S;0,77;0
893;57;Plano;26;78;40;R;O;0,13;1
894;19;MuyInclinado;0;20;10;R;E;0,19;0
895;40;Plano;2;31;40;R;E;0,1;0
896;24;MuyInclinado;4;39;10;P;S;0,77;0
897;20;MuyInclinado;0;34;40;P;E;0,51;0
898;24;PocoInclinado;0;21;30;P;E;0,63;0
899;20;PocoInclinado;0;24;30;R;E;0,49;1
900;61;Plano;0;42;20;P;S;0,62;1
901;28;PocoInclinado;4;20;20;P;E;0,93;0
902;54;Plano;13;105;30;P;O;0,27;1
903;43;Suelo;3;30;10;R;E;0,13;1
904;45;Suelo;18;88;20;R;S;0,21;1
905;40;Suelo;1;32;20;P;S;0,77;0
906;29;PocoInclinado;1;50;30;P;E;0,36;1
907;20;PocoInclinado;0;17;40;P;E;0,72;1
908;65;MuyInclinado;38;352;20;R;E;0,03;1
909;52;PocoInclinado;24;403;30;R;S;0,06;1
910;20;PocoInclinado;0;30;10;P;N;0,46;0
911;42;MuyInclinado;1;50;30;R;N;0,29;1
912;37;PocoInclinado;15;65;40;R;O;0,13;1
913;34;PocoInclinado;11;68;20;P;S;0,29;1
914;19;MuyInclinado;0;55;30;R;E;0,22;1
915;43;PocoInclinado;8;49;40;R;E;0,18;1
916;23;Plano;5;23;30;P;S;1,3;0
917;48;PocoInclinado;15;133;30;R;O;0,07;1
918;43;MuyInclinado;7;53;10;R;E;0,11;1
919;46;PocoInclinado;8;119;20;R;O;0,1;0
920;37;Plano;0;36;20;P;O;0,61;0
921;36;PocoInclinado;4;101;20;R;N;0,13;0
922;64;Plano;40;198;20;R;S;0,1;1
923;27;PocoInclinado;3;38;10;R;E;0,35;0
924;27;MuyInclinado;6;20;20;P;O;0,79;1
925;28;MuyInclinado;7;44;20;P;N;0,58;1
926;18;MuyInclinado;0;35;30;P;O;0,48;1
927;32;PocoInclinado;5;67;10;R;S;0,21;1
928;26;PocoInclinado;1;63;20;P;E;0,31;0
929;43;PocoInclinado;18;89;30;R;E;0,08;1
930;31;MuyInclinado;11;61;20;P;S;0,91;0
931;27;PocoInclinado;0;28;30;R;E;0,22;1
932;25;PocoInclinado;0;35;40;R;E;0,37;0
933;24;PocoInclinado;0;35;30;R;E;0,05;0
934;41;MuyInclinado;5;37;30;R;E;0,21;1
935;45;Plano;12;44;40;R;O;0,32;1
936;26;PocoInclinado;3;18;30;P;E;0,85;0
937;27;Plano;5;33;30;R;E;0,21;1
938;29;PocoInclinado;2;34;30;P;O;0,75;0
939;53;MuyInclinado;4;35;20;R;E;0,06;1
940;62;Plano;4;27;30;P;O;0,62;1
941;24;PocoInclinado;0;53;10;P;S;0,46;0
942;21;MuyInclinado;3;15;30;P;E;0,9;0
943;26;PocoInclinado;2;38;30;R;O;0,28;0
944;24;PocoInclinado;0;67;20;R;N;0,22;0
945;39;Plano;20;52;40;P;N;0,58;1
946;21;PocoInclinado;0;27;30;P;O;0,78;1
947;32;Suelo;0;22;40;P;E;0,82;1
948;22;PocoInclinado;0;36;30;P;O;0,4;0
949;49;PocoInclinado;20;140;40;R;S;0,17;1
950;41;PocoInclinado;0;39;30;P;N;1,04;0
951;38;MuyInclinado;18;55;20;P;N;0,45;1
952;28;PocoInclinado;2;47;20;P;E;0,38;0
953;50;PocoInclinado;9;24;10;P;E;0,81;1
954;21;MuyInclinado;0;30;30;R;E;0,19;1
955;42;PocoInclinado;10;76;20;R;E;0,14;1
956;33;PocoInclinado;8;102;10;P;S;0,57;0
957;37;MuyInclinado;18;39;40;P;S;0,96;0
958;29;PocoInclinado;5;73;10;P;N;0,59;0
959;34;Plano;6;33;20;R;E;0,26;1
960;44;Plano;14;68;30;P;O;0,37;1
961;64;Plano;26;56;20;P;N;0,57;1
962;42;MuyInclinado;20;117;20;P;S;0,43;0
963;21;PocoInclinado;0;20;30;R;E;0,24;1
964;35;Plano;2;38;10;P;O;0,4;0
965;40;PocoInclinado;3;35;10;P;O;0,39;0
966;32;MuyInclinado;12;75;30;R;O;0,17;1
967;19;Plano;0;18;30;P;E;0,99;0
968;42;Plano;8;65;20;P;N;0,37;1
969;25;PocoInclinado;0;68;40;R;O;0,11;0
970;48;Suelo;2;52;20;P;O;0,38;1
971;27;MuyInclinado;3;26;20;R;E;0,13;1
972;38;PocoInclinado;14;192;40;P;S;0,44;0
973;19;MuyInclinado;0;21;10;P;O;0,82;1
974;18;MuyInclinado;0;27;30;R;E;0,29;1
975;58;MuyInclinado;2;31;40;R;E;0,14;1
976;28;Suelo;2;18;30;P;E;0,78;0
977;30;PocoInclinado;7;60;10;P;S;0,58;0
978;26;Plano;4;34;10;P;E;0,75;0
979;21;Plano;4;19;30;R;E;0,41;1
980;19;Plano;2;31;30;R;E;0,01;0
981;29;MuyInclinado;9;69;10;R;O;0,16;1
982;24;PocoInclinado;0;67;30;R;N;0,22;0
983;75;Plano;22;56;30;R;O;0,22;1
984;23;Plano;0;20;20;R;E;0,5;0
985;18;MuyInclinado;0;34;30;P;O;0,64;0
986;42;PocoInclinado;12;15;40;P;E;1,1;1
987;52;PocoInclinado;21;121;10;R;E;0,04;1
988;38;Plano;6;24;40;P;E;0,87;0
989;34;MuyInclinado;9;29;30;P;O;0,52;0
990;19;MuyInclinado;0;25;30;R;E;0,19;0
991;19;MuyInclinado;0;18;20;R;E;0,41;1
992;61;Plano;45;209;40;P;S;0,16;1
993;43;PocoInclinado;21;101;40;R;S;0,19;0
994;37;PocoInclinado;4;53;20;P;O;0,45;1
995;76;Plano;15;26;30;R;E;0,27;1
996;32;PocoInclinado;10;70;30;R;E;0,08;0
997;47;PocoInclinado;14;36;30;R;E;0,03;1
998;27;Plano;5;33;30;R;E;0,21;1
999;41;Plano;11;36;30;P;O;0,39;0
1000;22;PocoInclinado;0;28;10;P;E;0,91;0
1001;51;MuyInclinado;19;47;20;P;S;0,71;1
1002;33;Plano;11;52;20;R;E;0,27;0
1003;24;PocoInclinado;1;33;40;P;E;0,56;1
1004;57;Suelo;31;1079;20;R;O;0,02;1
1005;26;MuyInclinado;7;49;20;P;S;0,54;0
1006;26;Suelo;0;19;10;R;E;0,28;0
1007;37;MuyInclinado;12;29;30;R;E;0,41;1
1008;63;Plano;17;103;10;P;S;0,24;1
1009;23;PocoInclinado;0;19;20;R;E;0,09;1
1010;27;PocoInclinado;1;38;20;R;E;0,3;1
1011;34;PocoInclinado;11;52;30;P;S;0,38;1
1012;32;PocoInclinado;1;45;40;P;O;0,45;0
1013;28;MuyInclinado;3;20;40;R;E;0,54;1
1014;33;PocoInclinado;4;136;10;P;S;0,18;0
1015;29;MuyInclinado;1;36;40;R;O;0,35;0
1016;41;MuyInclinado;3;62;30;R;N;0,18;0
1017;23;Plano;5;23;30;P;S;1,3;0
1018;29;PocoInclinado;5;52;20;P;S;0,49;1
1019;24;Plano;6;21;20;R;E;0,26;1
1020;33;MuyInclinado;15;71;40;P;N;0,35;1
1021;30;Plano;11;27;40;P;O;1,62;1
